10,-0.5314721465110779,0.6870385408401489,11,-0.5849046111106873,0.8497003316879272
11,-0.5849046111106873,0.8497003316879272,16,-0.29304349422454834,0.8890276551246643
15,-0.47460252046585083,0.8964254856109619,10,-0.5314721465110779,0.6870385408401489
11,-0.5849046111106873,0.8497003316879272,12,-0.1126982569694519,0.5732992887496948
12,-0.1126982569694519,0.5732992887496948,17,-0.055828630924224854,0.782686173915863
17,-0.055828630924224854,0.782686173915863,16,-0.29304349422454834,0.8890276551246643
12,-0.1126982569694519,0.5732992887496948,13,0.09668868780136108,0.5164296627044678
13,0.09668868780136108,0.5164296627044678,18,0.19084149599075317,0.6371393203735352
18,0.19084149599075317,0.6371393203735352,17,-0.055828630924224854,0.782686173915863
13,0.09668868780136108,0.5164296627044678,26,0.3060756325721741,0.45955994725227356
26,0.3060756325721741,0.45955994725227356,19,0.3629452586174011,0.6689468026161194
19,0.3629452586174011,0.6689468026161194,18,0.19084149599075317,0.6371393203735352
16,-0.29304349422454834,0.8890276551246643,21,-0.2083459496498108,1.0489426851272583
21,-0.2083459496498108,1.0489426851272583,20,-0.4177328944206238,1.105812430381775
20,-0.4177328944206238,1.105812430381775,15,-0.47460252046585083,0.8964254856109619
17,-0.055828630924224854,0.782686173915863,22,0.004851400852203369,0.9247608184814453
22,0.004851400852203369,0.9247608184814453,21,-0.2083459496498108,1.0489426851272583
18,0.19084149599075317,0.6371393203735352,23,0.21042793989181519,0.935203492641449
23,0.21042793989181519,0.935203492641449,22,0.004851400852203369,0.9247608184814453
19,0.3629452586174011,0.6689468026161194,24,0.4198148846626282,0.8783338665962219
24,0.4198148846626282,0.8783338665962219,23,0.21042793989181519,0.935203492641449
